id_ves,id_fish,catch_volume,product_uni,volumn_uni,id_fish_uni,new_name,volume
420.0,113.0,53.0,-113.0,17.0,,,
420.0,144.0,3437.0,3140.0,1062.0,,,
420.0,144.0,3437.0,3142.0,0.0,,,
420.0,144.0,3437.0,-144.0,2375.0,,,
420.0,292.0,155180.0,1593.0,85126.0,,,
420.0,292.0,155180.0,2676.0,1360.0,,,
420.0,292.0,155180.0,3007.0,0.0,,,
420.0,292.0,155180.0,4553.0,235.0,,,
420.0,292.0,155180.0,4946.0,930.0,,,
420.0,292.0,155180.0,5018.0,221.0,,,
420.0,292.0,155180.0,-292.0,67308.0,,,
420.0,400.0,365820.0,1474.0,6772.0,,,
420.0,400.0,365820.0,2143.0,0.0,,,
420.0,400.0,365820.0,2472.0,626.0,,,
420.0,400.0,365820.0,2675.0,1815.0,,,
420.0,400.0,365820.0,3524.0,208563.0,,,
420.0,400.0,365820.0,3964.0,28.0,,,
420.0,400.0,365820.0,-400.0,148016.0,,,
420.0,451.0,34186.0,4850.0,1342.0,,,
420.0,451.0,34186.0,4913.0,9658.0,,,
420.0,451.0,34186.0,9541.0,617.0,,,
420.0,451.0,34186.0,9543.0,12412.0,,,
420.0,451.0,34186.0,-451.0,10157.0,,,
420.0,683.0,10.0,3604.0,0.0,,,
420.0,683.0,10.0,-683.0,10.0,,,
420.0,692.0,70167.0,2269.0,0.0,,,
420.0,692.0,70167.0,3794.0,69472.0,,,
420.0,692.0,70167.0,-692.0,695.0,,,
421.0,403.0,444.0,2149.0,444.0,,,
421.0,403.0,444.0,-403.0,0.0,,,
421.0,692.0,1815.0,2269.0,1815.0,,,
421.0,692.0,1815.0,-692.0,0.0,,,
421.0,859.0,402.0,2912.0,345.0,,,
421.0,859.0,402.0,-859.0,57.0,,,
423.0,204.0,1160197.0,-204.0,1160197.0,,,
423.0,400.0,4144172.0,1474.0,70446.0,,,
423.0,400.0,4144172.0,2472.0,67207.0,,,
423.0,400.0,4144172.0,2606.0,190920.0,,,
423.0,400.0,4144172.0,3524.0,2574020.0,,,
423.0,400.0,4144172.0,3964.0,36828.0,,,
423.0,400.0,4144172.0,-400.0,1204751.0,,,
426.0,294.0,4180.0,2305.0,4180.0,,,
426.0,294.0,4180.0,-294.0,0.0,,,
427.0,173.0,15301.0,5588.0,15301.0,,,
427.0,173.0,15301.0,-173.0,0.0,,,
427.0,228.0,310656.0,255240.0,310656.0,,,
427.0,228.0,310656.0,-228.0,0.0,,,
427.0,292.0,5.0,1137.0,5.0,,,
427.0,292.0,5.0,-292.0,0.0,,,
427.0,717.0,8.0,-717.0,8.0,,,
428.0,112.0,500.0,-112.0,500.0,,,
428.0,292.0,197500.0,-292.0,197500.0,,,
428.0,400.0,179800.0,-400.0,179800.0,,,
428.0,403.0,223000.0,-403.0,223000.0,,,
428.0,451.0,18600.0,-451.0,18600.0,,,
428.0,677.0,34100.0,-677.0,34100.0,,,
433.0,128.0,322681.0,-128.0,322681.0,,,
433.0,516.0,274.0,-516.0,274.0,,,
434.0,292.0,650.0,-292.0,650.0,,,
434.0,400.0,514900.0,-400.0,514900.0,,,
438.0,859.0,19950.0,4401.0,19332.0,,,
438.0,859.0,19950.0,-859.0,618.0,,,
439.0,839.0,8247.0,-839.0,8247.0,,,
442.0,173.0,41830.0,1066.0,41830.0,,,
442.0,173.0,41830.0,-173.0,0.0,,,
442.0,228.0,216480.0,1702.0,216480.0,,,
442.0,228.0,216480.0,-228.0,0.0,,,
442.0,292.0,60.0,3007.0,60.0,,,
442.0,292.0,60.0,-292.0,0.0,,,
442.0,717.0,100.0,-717.0,100.0,,,
454.0,886.0,14644.0,3880.0,9287.0,,,
454.0,886.0,14644.0,-886.0,5357.0,,,
455.0,853.0,52096.0,4893.0,52096.0,,,
455.0,853.0,52096.0,-853.0,0.0,,,
456.0,128.0,14000.0,-128.0,14000.0,,,
456.0,233.0,24300.0,-233.0,24300.0,,,
466.0,400.0,1200.0,-400.0,1200.0,,,
466.0,403.0,60.0,2149.0,0.0,,,
466.0,403.0,60.0,-403.0,60.0,,,
466.0,451.0,2700.0,2067.0,0.0,,,
466.0,451.0,2700.0,-451.0,2700.0,,,
466.0,677.0,1150.0,2017.0,0.0,,,
466.0,677.0,1150.0,-677.0,1150.0,,,
466.0,692.0,2600.0,2269.0,0.0,,,
466.0,692.0,2600.0,-692.0,2600.0,,,
471.0,292.0,4318.0,1055.0,3423.0,,,
471.0,292.0,4318.0,3007.0,210.0,,,
471.0,292.0,4318.0,-292.0,685.0,,,
471.0,717.0,37466.0,-717.0,37466.0,,,
472.0,849.0,20054.0,3224.0,1960.0,,,
472.0,849.0,20054.0,4065.0,490.0,,,
472.0,849.0,20054.0,4504.0,950.0,,,
472.0,849.0,20054.0,9613.0,2450.0,,,
472.0,849.0,20054.0,9616.0,6570.0,,,
472.0,849.0,20054.0,-849.0,7634.0,,,
478.0,821.0,21604.0,2337.0,0.0,,,
478.0,821.0,21604.0,-821.0,21604.0,,,
481.0,112.0,395.0,-112.0,395.0,,,
481.0,292.0,30009.0,-292.0,30009.0,,,
481.0,400.0,138030.0,-400.0,138030.0,,,
481.0,451.0,21500.0,-451.0,21500.0,,,
481.0,677.0,3490.0,-677.0,3490.0,,,
481.0,692.0,11780.0,-692.0,11780.0,,,
486.0,839.0,5188.0,-839.0,5188.0,,,
492.0,128.0,42214.0,-128.0,42214.0,,,
492.0,516.0,2508.0,-516.0,2508.0,,,
493.0,173.0,58140.0,1066.0,58140.0,,,
493.0,173.0,58140.0,-173.0,0.0,,,
493.0,228.0,317580.0,1702.0,317580.0,,,
493.0,228.0,317580.0,-228.0,0.0,,,
493.0,292.0,210.0,3007.0,210.0,,,
493.0,292.0,210.0,-292.0,0.0,,,
493.0,717.0,255.0,-717.0,255.0,,,
496.0,112.0,3312.0,4835.0,1913.0,,,
496.0,112.0,3312.0,4988.0,275.0,,,
496.0,112.0,3312.0,-112.0,1124.0,,,
496.0,113.0,4964.0,4989.0,3281.0,,,
496.0,113.0,4964.0,-113.0,1683.0,,,
496.0,114.0,255.0,9640.0,162.0,,,
496.0,114.0,255.0,-114.0,93.0,,,
496.0,144.0,647.0,2217.0,200.0,,,
496.0,144.0,647.0,-144.0,447.0,,,
496.0,210.0,70840.0,3812.0,33010.0,,,
496.0,210.0,70840.0,-210.0,37830.0,,,
496.0,292.0,65019.0,3249.0,185.0,,,
496.0,292.0,65019.0,3615.0,100.0,,,
496.0,292.0,65019.0,3807.0,17885.0,,,
496.0,292.0,65019.0,3811.0,15740.0,,,
496.0,292.0,65019.0,4506.0,85.0,,,
496.0,292.0,65019.0,4553.0,665.0,,,
496.0,292.0,65019.0,4853.0,2135.0,,,
496.0,292.0,65019.0,4946.0,1160.0,,,
496.0,292.0,65019.0,-292.0,27064.0,,,
496.0,696.0,7744.0,3847.0,5058.0,,,
496.0,696.0,7744.0,-696.0,2686.0,,,
499.0,173.0,66858.0,1066.0,66857.0,,,
499.0,173.0,66858.0,-173.0,1.0,,,
499.0,228.0,284756.0,1702.0,284755.0,,,
499.0,228.0,284756.0,-228.0,1.0,,,
499.0,292.0,200.0,3007.0,200.0,,,
499.0,292.0,200.0,-292.0,0.0,,,
499.0,717.0,200.0,-717.0,200.0,,,
501.0,849.0,1327.0,3224.0,110.0,,,
501.0,849.0,1327.0,4065.0,40.0,,,
501.0,849.0,1327.0,4504.0,20.0,,,
501.0,849.0,1327.0,9613.0,160.0,,,
501.0,849.0,1327.0,9616.0,500.0,,,
501.0,849.0,1327.0,-849.0,497.0,,,
504.0,173.0,12422.0,1066.0,12422.0,,,
504.0,173.0,12422.0,-173.0,0.0,,,
504.0,228.0,88819.0,1702.0,88819.0,,,
504.0,228.0,88819.0,-228.0,0.0,,,
506.0,853.0,70655.0,4893.0,70654.0,,,
506.0,853.0,70655.0,-853.0,1.0,,,
511.0,839.0,8116.0,-839.0,8116.0,,,
512.0,451.0,34098.0,4913.0,23860.0,,,
512.0,451.0,34098.0,-451.0,10238.0,,,
513.0,144.0,623.0,-144.0,623.0,,,
513.0,292.0,1956.0,-292.0,1956.0,,,
513.0,400.0,13547.0,-400.0,13547.0,,,
513.0,451.0,75196.0,-451.0,75196.0,,,
513.0,677.0,3494.0,-677.0,3494.0,,,
513.0,692.0,912.0,-692.0,912.0,,,
513.0,887.0,471.0,-887.0,471.0,,,
514.0,173.0,103946.0,1066.0,103945.0,,,
514.0,173.0,103946.0,-173.0,1.0,,,
514.0,228.0,12977.0,1702.0,12977.0,,,
514.0,228.0,12977.0,-228.0,0.0,,,
514.0,717.0,5.0,-717.0,5.0,,,
515.0,113.0,6492.0,4451.0,1890.0,,,
515.0,113.0,6492.0,4452.0,2556.0,,,
515.0,113.0,6492.0,-113.0,2046.0,,,
515.0,292.0,96716.0,3627.0,2997.0,,,
515.0,292.0,96716.0,4946.0,803.0,,,
515.0,292.0,96716.0,5995.0,210.0,,,
515.0,292.0,96716.0,5997.0,5390.0,,,
515.0,292.0,96716.0,5999.0,16318.0,,,
515.0,292.0,96716.0,9015.0,9219.0,,,
515.0,292.0,96716.0,9017.0,33340.0,,,
515.0,292.0,96716.0,-292.0,28439.0,,,
515.0,408.0,3394.0,6026.0,1244.0,,,
515.0,408.0,3394.0,6027.0,1180.0,,,
515.0,408.0,3394.0,-408.0,970.0,,,
515.0,610.0,43425.0,1173.0,26318.0,,,
515.0,610.0,43425.0,-610.0,17107.0,,,
515.0,617.0,10494.0,1175.0,6360.0,,,
515.0,617.0,10494.0,-617.0,4134.0,,,
515.0,779.0,126.0,5230.0,90.0,,,
515.0,779.0,126.0,-779.0,36.0,,,
517.0,400.0,144140.0,1474.0,2438.0,,,
517.0,400.0,144140.0,2431.0,667.0,,,
517.0,400.0,144140.0,2675.0,360.0,,,
517.0,400.0,144140.0,3524.0,88484.0,,,
517.0,400.0,144140.0,3964.0,460.0,,,
517.0,400.0,144140.0,-400.0,51731.0,,,
521.0,188.0,418927.0,-188.0,418927.0,,,
523.0,292.0,7000.0,2272.0,7000.0,,,
523.0,292.0,7000.0,-292.0,0.0,,,
523.0,400.0,45900.0,2145.0,45900.0,,,
523.0,400.0,45900.0,-400.0,0.0,,,
523.0,451.0,25400.0,2067.0,25400.0,,,
523.0,451.0,25400.0,-451.0,0.0,,,
523.0,677.0,1200.0,2017.0,1200.0,,,
523.0,677.0,1200.0,-677.0,0.0,,,
523.0,692.0,21200.0,2269.0,21200.0,,,
523.0,692.0,21200.0,-692.0,0.0,,,
523.0,889.0,400.0,2456.0,400.0,,,
523.0,889.0,400.0,-889.0,0.0,,,
527.0,294.0,34418.0,2305.0,0.0,,,
527.0,294.0,34418.0,-294.0,34418.0,,,
528.0,821.0,31680.0,2337.0,0.0,,,
528.0,821.0,31680.0,-821.0,31680.0,,,
531.0,204.0,777101.0,-204.0,777101.0,,,
531.0,400.0,10155.0,2177.0,0.0,,,
531.0,400.0,10155.0,-400.0,10155.0,,,
536.0,400.0,2835137.0,1474.0,60047.0,,,
536.0,400.0,2835137.0,2472.0,42057.0,,,
536.0,400.0,2835137.0,2606.0,134119.0,,,
536.0,400.0,2835137.0,3524.0,1760954.0,,,
536.0,400.0,2835137.0,3964.0,28818.0,,,
536.0,400.0,2835137.0,-400.0,809142.0,,,
542.0,294.0,5475.0,2305.0,5475.0,,,
542.0,294.0,5475.0,-294.0,0.0,,,
547.0,173.0,3770.0,1066.0,3770.0,,,
547.0,173.0,3770.0,-173.0,0.0,,,
547.0,228.0,246867.0,1702.0,246867.0,,,
547.0,228.0,246867.0,-228.0,0.0,,,
551.0,173.0,82399.0,5588.0,82399.0,,,
551.0,173.0,82399.0,-173.0,0.0,,,
551.0,717.0,26.0,-717.0,26.0,,,
555.0,113.0,435.0,-113.0,435.0,,,
555.0,292.0,76275.0,1546.0,15870.0,,,
555.0,292.0,76275.0,9011.0,50850.0,,,
555.0,292.0,76275.0,-292.0,9555.0,,,
555.0,408.0,70350.0,3633.0,50250.0,,,
555.0,408.0,70350.0,-408.0,20100.0,,,
555.0,610.0,1744.0,1173.0,1200.0,,,
555.0,610.0,1744.0,-610.0,544.0,,,
555.0,617.0,3727.0,1175.0,2400.0,,,
555.0,617.0,3727.0,-617.0,1327.0,,,
555.0,683.0,180.0,4175.0,120.0,,,
555.0,683.0,180.0,-683.0,60.0,,,
555.0,714.0,826.0,9234.0,600.0,,,
555.0,714.0,826.0,-714.0,226.0,,,
557.0,204.0,1300.0,-204.0,1300.0,,,
557.0,292.0,34600.0,3007.0,0.0,,,
557.0,292.0,34600.0,-292.0,34600.0,,,
557.0,400.0,422860.0,2143.0,0.0,,,
557.0,400.0,422860.0,-400.0,422860.0,,,
557.0,451.0,4400.0,2067.0,0.0,,,
557.0,451.0,4400.0,-451.0,4400.0,,,
562.0,400.0,1359673.0,3494.0,1346211.0,,,
562.0,400.0,1359673.0,-400.0,13462.0,,,
563.0,292.0,2775.0,1135.0,1850.0,,,
563.0,292.0,2775.0,4648.0,60.0,,,
563.0,292.0,2775.0,-292.0,865.0,,,
563.0,408.0,1750.0,5427.0,1250.0,,,
563.0,408.0,1750.0,-408.0,500.0,,,
563.0,616.0,365.0,4124.0,235.0,,,
563.0,616.0,365.0,-616.0,130.0,,,
563.0,714.0,210.0,9534.0,150.0,,,
563.0,714.0,210.0,-714.0,60.0,,,
563.0,721.0,653.0,-721.0,653.0,,,
564.0,292.0,7950.0,1135.0,5300.0,,,
564.0,292.0,7950.0,1923.0,104.0,,,
564.0,292.0,7950.0,4648.0,280.0,,,
564.0,292.0,7950.0,-292.0,2266.0,,,
564.0,408.0,7280.0,5427.0,5200.0,,,
564.0,408.0,7280.0,-408.0,2080.0,,,
564.0,616.0,466.0,4124.0,300.0,,,
564.0,616.0,466.0,-616.0,166.0,,,
564.0,683.0,129.0,2388.0,85.0,,,
564.0,683.0,129.0,-683.0,44.0,,,
564.0,714.0,349.0,9534.0,250.0,,,
564.0,714.0,349.0,-714.0,99.0,,,
564.0,721.0,3685.0,-721.0,3685.0,,,
566.0,173.0,107039.0,1066.0,107040.0,,,
566.0,173.0,107039.0,-173.0,-1.0,,,
566.0,228.0,235180.0,1702.0,235180.0,,,
566.0,228.0,235180.0,-228.0,0.0,,,
566.0,292.0,130.0,3007.0,130.0,,,
566.0,292.0,130.0,-292.0,0.0,,,
566.0,717.0,120.0,-717.0,120.0,,,
567.0,113.0,1004.0,-113.0,1004.0,,,
567.0,172.0,55.0,-172.0,55.0,,,
567.0,292.0,281717.0,-292.0,281717.0,,,
567.0,408.0,8468.0,-408.0,8468.0,,,
567.0,617.0,608.0,-617.0,608.0,,,
567.0,683.0,178.0,-683.0,178.0,,,
567.0,720.0,321.0,-720.0,321.0,,,
567.0,882.0,20.0,-882.0,20.0,,,
573.0,821.0,23598.0,2337.0,23598.0,,,
573.0,821.0,23598.0,-821.0,0.0,,,
575.0,294.0,43206.0,2305.0,43206.0,,,
575.0,294.0,43206.0,-294.0,0.0,,,
576.0,112.0,10577.0,-112.0,10577.0,,,
576.0,144.0,13700.0,9322.0,3425.0,,,
576.0,144.0,13700.0,-144.0,10275.0,,,
576.0,292.0,2020.0,9070.0,350.0,,,
576.0,292.0,2020.0,9021.0,950.0,,,
576.0,292.0,2020.0,-292.0,720.0,,,
576.0,414.0,905.0,1391.0,50.0,,,
576.0,414.0,905.0,9073.0,825.0,,,
576.0,414.0,905.0,-414.0,30.0,,,
576.0,683.0,197260.0,5336.0,101600.0,,,
576.0,683.0,197260.0,9101.0,34700.0,,,
576.0,683.0,197260.0,-683.0,60960.0,,,
576.0,714.0,3510.0,4167.0,2700.0,,,
576.0,714.0,3510.0,-714.0,810.0,,,
576.0,731.0,23595.0,4168.0,18150.0,,,
576.0,731.0,23595.0,-731.0,5445.0,,,
576.0,734.0,610.0,-734.0,610.0,,,
579.0,292.0,1470.0,-292.0,1470.0,,,
579.0,400.0,100.0,-400.0,100.0,,,
579.0,451.0,90.0,-451.0,90.0,,,
580.0,112.0,6977.0,4835.0,3808.0,,,
580.0,112.0,6977.0,9639.0,816.0,,,
580.0,112.0,6977.0,-112.0,2353.0,,,
580.0,292.0,107847.0,1593.0,53048.0,,,
580.0,292.0,107847.0,2676.0,1067.0,,,
580.0,292.0,107847.0,4553.0,907.0,,,
580.0,292.0,107847.0,4946.0,1068.0,,,
580.0,292.0,107847.0,-292.0,51757.0,,,
580.0,400.0,83937.0,1474.0,470.0,,,
580.0,400.0,83937.0,2472.0,907.0,,,
580.0,400.0,83937.0,2675.0,0.0,,,
580.0,400.0,83937.0,3524.0,47854.0,,,
580.0,400.0,83937.0,3964.0,79.0,,,
580.0,400.0,83937.0,-400.0,34627.0,,,
580.0,451.0,73558.0,4850.0,0.0,,,
580.0,451.0,73558.0,4913.0,17470.0,,,
580.0,451.0,73558.0,9541.0,2782.0,,,
580.0,451.0,73558.0,9542.0,650.0,,,
580.0,451.0,73558.0,9543.0,30718.0,,,
580.0,451.0,73558.0,-451.0,21938.0,,,
580.0,692.0,277047.0,3794.0,274304.0,,,
580.0,692.0,277047.0,-692.0,2743.0,,,
587.0,400.0,2457498.0,1474.0,82493.0,,,
587.0,400.0,2457498.0,3524.0,1514169.0,,,
587.0,400.0,2457498.0,-400.0,860836.0,,,
591.0,294.0,33829.0,2305.0,0.0,,,
591.0,294.0,33829.0,-294.0,33829.0,,,
594.0,400.0,1574770.0,1474.0,54532.0,,,
594.0,400.0,1574770.0,3530.0,425362.0,,,
594.0,400.0,1574770.0,3964.0,14015.0,,,
594.0,400.0,1574770.0,-400.0,1080861.0,,,
596.0,400.0,4197978.0,1101.0,0.0,,,
596.0,400.0,4197978.0,1474.0,98717.0,,,
596.0,400.0,4197978.0,2472.0,46477.0,,,
596.0,400.0,4197978.0,2606.0,197160.0,,,
596.0,400.0,4197978.0,3524.0,2607440.0,,,
596.0,400.0,4197978.0,3964.0,42254.0,,,
596.0,400.0,4197978.0,-400.0,1205930.0,,,
599.0,886.0,98115.0,9626.0,1992.0,,,
599.0,886.0,98115.0,9627.0,7045.0,,,
599.0,886.0,98115.0,9628.0,22892.0,,,
599.0,886.0,98115.0,9629.0,15914.0,,,
599.0,886.0,98115.0,9654.0,10381.0,,,
599.0,886.0,98115.0,9655.0,579.0,,,
599.0,886.0,98115.0,-886.0,39312.0,,,
601.0,292.0,15998.0,3007.0,0.0,,,
601.0,292.0,15998.0,-292.0,15998.0,,,
601.0,400.0,60348.0,2143.0,0.0,,,
601.0,400.0,60348.0,-400.0,60348.0,,,
601.0,451.0,261.0,2067.0,0.0,,,
601.0,451.0,261.0,-451.0,261.0,,,
601.0,677.0,2388.0,2017.0,0.0,,,
601.0,677.0,2388.0,-677.0,2388.0,,,
602.0,847.0,30529.0,4121.0,30529.0,,,
602.0,847.0,30529.0,-847.0,0.0,,,
605.0,233.0,11800.0,-233.0,11800.0,,,
608.0,853.0,58574.0,4893.0,58574.0,,,
608.0,853.0,58574.0,-853.0,0.0,,,
609.0,188.0,538170.0,-188.0,538170.0,,,
612.0,294.0,15698.0,2305.0,15698.0,,,
612.0,294.0,15698.0,-294.0,0.0,,,
613.0,173.0,53458.0,5588.0,53458.0,,,
613.0,173.0,53458.0,-173.0,0.0,,,
614.0,125.0,79.0,-125.0,79.0,,,
614.0,144.0,490.0,-144.0,490.0,,,
614.0,516.0,1104.0,-516.0,1104.0,,,
614.0,733.0,1823.0,-733.0,1823.0,,,
617.0,188.0,256077.0,-188.0,256077.0,,,
617.0,291.0,90.0,-291.0,90.0,,,
617.0,677.0,70.0,3021.0,70.0,,,
617.0,677.0,70.0,-677.0,0.0,,,
623.0,400.0,1496688.0,1474.0,31686.0,,,
623.0,400.0,1496688.0,2472.0,26898.0,,,
623.0,400.0,1496688.0,2606.0,75640.0,,,
623.0,400.0,1496688.0,3524.0,929620.0,,,
623.0,400.0,1496688.0,3964.0,20046.0,,,
623.0,400.0,1496688.0,-400.0,412798.0,,,
625.0,188.0,155600.0,-188.0,155600.0,,,
625.0,291.0,70.0,-291.0,70.0,,,
628.0,204.0,89470.0,-204.0,89470.0,,,
628.0,292.0,68300.0,3007.0,0.0,,,
628.0,292.0,68300.0,-292.0,68300.0,,,
628.0,400.0,204160.0,2143.0,0.0,,,
628.0,400.0,204160.0,-400.0,204160.0,,,
633.0,292.0,106000.0,3007.0,0.0,,,
633.0,292.0,106000.0,-292.0,106000.0,,,
633.0,400.0,40100.0,2143.0,0.0,,,
633.0,400.0,40100.0,-400.0,40100.0,,,
633.0,451.0,15100.0,2067.0,0.0,,,
633.0,451.0,15100.0,-451.0,15100.0,,,
644.0,292.0,23526.0,3007.0,0.0,,,
644.0,292.0,23526.0,-292.0,23526.0,,,
644.0,400.0,81372.0,2143.0,0.0,,,
644.0,400.0,81372.0,-400.0,81372.0,,,
644.0,451.0,65592.0,2067.0,0.0,,,
644.0,451.0,65592.0,-451.0,65592.0,,,
644.0,677.0,13262.0,2017.0,0.0,,,
644.0,677.0,13262.0,-677.0,13262.0,,,
646.0,292.0,21481.0,1346.0,7938.0,,,
646.0,292.0,21481.0,1350.0,2165.0,,,
646.0,292.0,21481.0,2676.0,590.0,,,
646.0,292.0,21481.0,4553.0,833.0,,,
646.0,292.0,21481.0,-292.0,9955.0,,,
646.0,400.0,48329.0,2675.0,140.0,,,
646.0,400.0,48329.0,3524.0,21929.0,,,
646.0,400.0,48329.0,3964.0,97.0,,,
646.0,400.0,48329.0,-400.0,26163.0,,,
646.0,451.0,2255.0,9542.0,216.0,,,
646.0,451.0,2255.0,-451.0,2039.0,,,
647.0,292.0,39075.0,1135.0,26050.0,,,
647.0,292.0,39075.0,4648.0,405.0,,,
647.0,292.0,39075.0,-292.0,12620.0,,,
647.0,408.0,36036.0,5427.0,25740.0,,,
647.0,408.0,36036.0,-408.0,10296.0,,,
647.0,410.0,343.0,5517.0,225.0,,,
647.0,410.0,343.0,-410.0,118.0,,,
647.0,683.0,2458.0,2388.0,1620.0,,,
647.0,683.0,2458.0,-683.0,838.0,,,
647.0,714.0,377.0,9534.0,270.0,,,
647.0,714.0,377.0,-714.0,107.0,,,
647.0,721.0,824.0,-721.0,824.0,,,
647.0,729.0,26.0,-729.0,26.0,,,
650.0,113.0,4689.0,9410.0,3065.0,,,
650.0,113.0,4689.0,-113.0,1624.0,,,
650.0,144.0,8237.0,314539.0,2776.0,,,
650.0,144.0,8237.0,-144.0,5461.0,,,
650.0,292.0,25112.0,1346.0,16741.0,,,
650.0,292.0,25112.0,4195.0,354.0,,,
650.0,292.0,25112.0,483651.0,804.0,,,
650.0,292.0,25112.0,-292.0,7213.0,,,
650.0,408.0,34396.0,4103.0,704.0,,,
650.0,408.0,34396.0,9312.0,24568.0,,,
650.0,408.0,34396.0,-408.0,9124.0,,,
650.0,610.0,29719.0,1173.0,20454.0,,,
650.0,610.0,29719.0,-610.0,9265.0,,,
650.0,617.0,15110.0,1175.0,9729.0,,,
650.0,617.0,15110.0,-617.0,5381.0,,,
650.0,714.0,776.0,9234.0,564.0,,,
650.0,714.0,776.0,-714.0,212.0,,,
653.0,292.0,21000.0,1135.0,14000.0,,,
653.0,292.0,21000.0,4648.0,330.0,,,
653.0,292.0,21000.0,-292.0,6670.0,,,
653.0,408.0,7140.0,5427.0,5100.0,,,
653.0,408.0,7140.0,-408.0,2040.0,,,
653.0,610.0,150.0,5072.0,100.0,,,
653.0,610.0,150.0,-610.0,50.0,,,
653.0,617.0,95.0,1092.0,60.0,,,
653.0,617.0,95.0,-617.0,35.0,,,
653.0,683.0,53.0,2388.0,35.0,,,
653.0,683.0,53.0,-683.0,18.0,,,
653.0,714.0,35.0,9534.0,25.0,,,
653.0,714.0,35.0,-714.0,10.0,,,
653.0,729.0,438.0,-729.0,438.0,,,
656.0,173.0,2841.0,1066.0,2841.0,,,
656.0,173.0,2841.0,-173.0,0.0,,,
656.0,228.0,94249.0,1702.0,94249.0,,,
656.0,228.0,94249.0,-228.0,0.0,,,
658.0,844.0,80613.0,4096.0,48552.0,,,
658.0,844.0,80613.0,4510.0,112.0,,,
658.0,844.0,80613.0,-844.0,31949.0,,,
668.0,853.0,48148.0,4893.0,48148.0,,,
668.0,853.0,48148.0,-853.0,0.0,,,
674.0,173.0,3706.0,1066.0,3706.0,,,
674.0,173.0,3706.0,-173.0,0.0,,,
674.0,228.0,59934.0,1702.0,59934.0,,,
674.0,228.0,59934.0,-228.0,0.0,,,
678.0,166.0,35.0,5887.0,35.0,,,
678.0,166.0,35.0,-166.0,0.0,,,
678.0,188.0,791822.0,-188.0,791822.0,,,
680.0,844.0,35942.0,9631.0,1650.0,,,
680.0,844.0,35942.0,9633.0,81.0,,,
680.0,844.0,35942.0,9634.0,9956.0,,,
680.0,844.0,35942.0,9635.0,9166.0,,,
680.0,844.0,35942.0,-844.0,15089.0,,,
687.0,849.0,2000.0,4065.0,40.0,,,
687.0,849.0,2000.0,9613.0,500.0,,,
687.0,849.0,2000.0,9616.0,690.0,,,
687.0,849.0,2000.0,-849.0,770.0,,,
688.0,821.0,28658.0,2337.0,28658.0,,,
688.0,821.0,28658.0,-821.0,0.0,,,
689.0,228.0,365.0,1702.0,365.0,,,
689.0,228.0,365.0,-228.0,0.0,,,
692.0,128.0,363.0,-128.0,363.0,,,
692.0,516.0,693.0,-516.0,693.0,,,
698.0,294.0,23665.0,2305.0,0.0,,,
698.0,294.0,23665.0,-294.0,23665.0,,,
699.0,294.0,33358.0,2305.0,33358.0,,,
699.0,294.0,33358.0,-294.0,0.0,,,
700.0,849.0,62200.0,4030.0,37373.0,,,
700.0,849.0,62200.0,-849.0,24827.0,,,
704.0,847.0,337.0,4121.0,0.0,,,
704.0,847.0,337.0,-847.0,337.0,,,
707.0,886.0,47619.0,9626.0,9090.0,,,
707.0,886.0,47619.0,9627.0,10221.0,,,
707.0,886.0,47619.0,9628.0,6561.0,,,
707.0,886.0,47619.0,9629.0,893.0,,,
707.0,886.0,47619.0,9654.0,188.0,,,
707.0,886.0,47619.0,9655.0,1566.0,,,
707.0,886.0,47619.0,-886.0,19100.0,,,
708.0,849.0,34443.0,4236.0,34443.0,,,
708.0,849.0,34443.0,-849.0,0.0,,,
714.0,188.0,303090.0,-188.0,303090.0,,,
714.0,291.0,60.0,-291.0,60.0,,,
718.0,886.0,29246.0,9626.0,2389.0,,,
718.0,886.0,29246.0,9627.0,3557.0,,,
718.0,886.0,29246.0,9628.0,7651.0,,,
718.0,886.0,29246.0,9629.0,2579.0,,,
718.0,886.0,29246.0,9654.0,933.0,,,
718.0,886.0,29246.0,9655.0,403.0,,,
718.0,886.0,29246.0,-886.0,11734.0,,,
719.0,224.0,141168.0,4568.0,138400.0,,,
719.0,224.0,141168.0,-224.0,2768.0,,,
721.0,112.0,2324.0,4835.0,959.0,,,
721.0,112.0,2324.0,9639.0,582.0,,,
721.0,112.0,2324.0,-112.0,783.0,,,
721.0,292.0,60503.0,1346.0,13402.0,,,
721.0,292.0,60503.0,1350.0,1846.0,,,
721.0,292.0,60503.0,1593.0,15670.0,,,
721.0,292.0,60503.0,2676.0,2210.0,,,
721.0,292.0,60503.0,4553.0,2052.0,,,
721.0,292.0,60503.0,4946.0,1960.0,,,
721.0,292.0,60503.0,-292.0,23363.0,,,
721.0,400.0,196481.0,1474.0,6322.0,,,
721.0,400.0,196481.0,2472.0,1441.0,,,
721.0,400.0,196481.0,2675.0,5207.0,,,
721.0,400.0,196481.0,3524.0,112111.0,,,
721.0,400.0,196481.0,3964.0,2205.0,,,
721.0,400.0,196481.0,-400.0,69195.0,,,
721.0,451.0,42105.0,3287.0,9632.0,,,
721.0,451.0,42105.0,4913.0,7637.0,,,
721.0,451.0,42105.0,9541.0,414.0,,,
721.0,451.0,42105.0,9542.0,10221.0,,,
721.0,451.0,42105.0,9543.0,3515.0,,,
